Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
720.000000	0.494841  	720.000000	0.584897  	720.000000	0.595706  	720.000000	0.586762  	720.000000	0.584802  	720.000000	9.49545e-05	
740.000000	0.490409  	740.000000	0.57981   	740.000000	0.590779  	740.000000	0.581889  	740.000000	0.579718  	740.000000	9.25734e-05	
760.000000	0.486243  	760.000000	0.575033  	760.000000	0.586153  	760.000000	0.577313  	760.000000	0.574943  	760.000000	9.03129e-05	
780.000000	0.482322  	780.000000	0.570544  	780.000000	0.581814  	780.000000	0.573012  	780.000000	0.570456  	780.000000	8.81639e-05	
800.000000	0.47863   	800.000000	0.566321  	800.000000	0.577745  	800.000000	0.568964  	800.000000	0.566235  	800.000000	8.61182e-05	
820.000000	0.475152  	820.000000	0.562345  	820.000000	0.573918  	820.000000	0.565151  	820.000000	0.56226   	820.000000	8.41685e-05	
840.000000	0.471872  	840.000000	0.558598  	840.000000	0.570304  	840.000000	0.561555  	840.000000	0.558516  	840.000000	8.23081e-05	
860.000000	0.468777  	860.000000	0.555066  	860.000000	0.566881  	860.000000	0.558162  	860.000000	0.554986  	860.000000	8.05309e-05	
880.000000	0.465857  	880.000000	0.551735  	880.000000	0.56364   	880.000000	0.554957  	880.000000	0.551656  	880.000000	7.88314e-05	
900.000000	0.463098  	900.000000	0.54859   	900.000000	0.560573  	900.000000	0.551928  	900.000000	0.548513  	900.000000	7.72046e-05	
920.000000	0.460493  	920.000000	0.54562   	920.000000	0.557672  	920.000000	0.549062  	920.000000	0.545544  	920.000000	7.56458e-05	
